player_id,game_id,vaep_value
61616.0,126286,0.36362054893433954
61616.0,126309,0.2288215170222143
61616.0,126324,1.0517996833307963
61616.0,126329,0.2801484701517999
61616.0,126340,0.026583622388411575
61616.0,126346,0.029002333578821284
61616.0,126349,0.15956880158131537
61616.0,126355,0.10156911586289946
61616.0,126364,0.21163410328577073
61616.0,126374,0.12822516921636537
61616.0,126389,0.008365882380316285
61616.0,126423,0.060088041557047306
61616.0,126436,0.30739571568317303
61616.0,126442,0.042676963698690645
61616.0,126446,0.044784014878329045
61616.0,126452,0.29016958250975755
61616.0,126478,0.041371504240593424
61623.0,126286,0.1000597438005558
61623.0,126294,0.08082228222901444
61623.0,126300,0.07102133668044347
61623.0,126302,0.12360846287901853
61623.0,126309,0.16703619127986352
61623.0,126324,0.1947104476840217
61623.0,126334,0.028926823565727955
61623.0,126340,0.055565718758879466
61623.0,126346,0.2039333084520625
61623.0,126349,0.13927870779073473
61623.0,126355,0.2508127154582511
61623.0,126374,-0.022159286543973762
61623.0,126383,0.005369389933503891
61623.0,126389,0.04500088295702165
61623.0,126396,0.2786278272627663
61623.0,126402,0.06827415490108943
61623.0,126403,0.3590906289073182
61623.0,126409,0.10962659586435228
61623.0,126418,-0.02690879121250151
61623.0,126423,0.1638882674881642
61623.0,126431,0.3209574251595999
61623.0,126436,0.1950911230017563
61623.0,126442,0.2310539973563227
61623.0,126446,0.2519672569250353
61623.0,126462,0.27748017987028506
61623.0,126467,0.120266359052753
61623.0,126469,0.15423128398099786
61623.0,126478,0.0944248256127547
61626.0,126349,0.02928302208101345
61626.0,126355,0.12749788976371448
61626.0,126364,0.0703365128113791
61626.0,126369,0.004877003346728038
61626.0,126383,0.29447429714182116
61626.0,126389,1.0385080171555559
61626.0,126396,0.05652884827473191
61626.0,126402,0.032031564256308424
61626.0,126403,0.10191026693906474
61626.0,126409,0.053210453373254606
61626.0,126418,0.008757108481341508
61626.0,126423,0.03727579778376441
61626.0,126431,0.046151456254644486
61626.0,126436,-0.11538122798989342
61626.0,126442,0.042860267760473005
61626.0,126446,0.07798435054191671
61626.0,126452,0.3597668115979206
61626.0,126462,0.12362455114857977
61626.0,126467,0.00901535540889545
61626.0,126469,0.01499582870276992
61626.0,126478,0.018485549220807983
61645.0,126286,-0.020058219820531402
61645.0,126294,0.031926534309486804
61645.0,126300,1.1202215563359597
61645.0,126302,0.001409443734723841
61645.0,126309,0.9717473983403231
61645.0,126314,0.0556569874878322
61645.0,126324,-0.04749304449001911
61645.0,126329,1.0853579338114547
61645.0,126334,-0.39189050541136244
61645.0,126340,1.0788086292475172
61645.0,126346,-0.05928443028676102
61645.0,126349,1.001471857610397
61645.0,126355,-0.028755038678059747
61645.0,126364,-0.039928458782303965
61645.0,126369,0.045923286371987976
61645.0,126374,0.06516321653371315
61645.0,126383,-0.03347383114200619
61645.0,126389,0.012994590628055119
61645.0,126396,0.00965748537331496
61645.0,126402,-0.09868032322739154
61645.0,126403,0.9136268292180205
61645.0,126409,0.0708967463733578
61645.0,126418,0.06374358670342957
61645.0,126423,1.0161742388315993
61645.0,126431,-0.18110792303613585
61645.0,126436,1.0882341041082715
61645.0,126442,0.8180574150160652
61645.0,126446,-0.13224697871848362
61645.0,126452,0.7185153070873392
61645.0,126462,-0.015048819302634393
61645.0,126467,-0.01144487509148173
61645.0,126469,-0.062162921709930305
61645.0,126478,0.09047637251785831
61913.0,126284,0.6922699578857446
61913.0,126299,0.11174462088174994
61913.0,126301,0.5329609040143758
61913.0,126311,-0.011883521164019993
61913.0,126328,0.2098280317891674
61913.0,126335,0.302205299423999
61913.0,126340,0.13704790568008807
61913.0,126344,0.21320036560722988
61913.0,126352,0.10355744941093388
61913.0,126356,0.16426873148590973
61913.0,126361,0.1911942193402644
61913.0,126372,0.1490752426942209
61913.0,126373,0.23182761107176642
61913.0,126383,0.44667539525329036
61913.0,126385,0.12933492593336177
61913.0,126394,0.18635541673304995
61913.0,126398,0.08351595524759156
61913.0,126420,0.2082829681520149
61913.0,126421,0.5208284699133324
61913.0,126428,0.09084394242270592
61921.0,126289,0.14251024980211868
61921.0,126301,0.029401578804498806
61921.0,126311,0.28199852919910456
61921.0,126356,0.060294099911307616
61921.0,126361,0.0017635237202268134
61922.0,126284,0.06966668839453943
61922.0,126299,0.12645419016683437
61922.0,126301,0.005857047841573322
61922.0,126407,0.10637901853225212
61922.0,126413,0.0894338324748502
61922.0,126420,0.03679622973218312
61922.0,126421,0.04312621727925307
61922.0,126428,0.17599011244733254
61922.0,126441,0.19590899337020137
61922.0,126446,0.2191085507925159
61922.0,126454,0.08103567764907446
61922.0,126461,0.2663395125585064
61922.0,126468,0.09590896168390384
61922.0,126472,0.09999145357622209
61922.0,126477,0.1183707315002149
61932.0,126284,0.023422700348157768
61932.0,126289,0.23018015962830532
61932.0,126299,0.061467482093188364
61932.0,126311,0.030816543583027694
61932.0,126316,0.005870109976308471
61932.0,126319,0.07676086564388232
61932.0,126328,-0.030348898225867473
61932.0,126340,0.0653419769755464
61932.0,126344,0.10418927852054549
61932.0,126352,-0.0363833428950341
61932.0,126356,-0.04534646490375337
61932.0,126372,0.01295904082075459
61932.0,126373,0.020314470956673866
61932.0,126383,-0.046733076553657146
61932.0,126385,0.040660182440119284
61968.0,126287,0.13453607914196716
61968.0,126292,1.035393105870925
61968.0,126297,0.21007572672852784
61968.0,126303,0.11287374963245636
61968.0,126311,0.9839913122274374
61968.0,126322,0.057939029912336674
61968.0,126326,0.195097346550562
61968.0,126336,0.018781662917945717
61968.0,126370,0.06241850288682361
61968.0,126390,0.07589272512801601
61968.0,126396,-0.1486810288755878
61968.0,126401,0.027255535561792204
61968.0,126405,-0.0050074079404151105
61968.0,126413,-0.1351557065796521
61968.0,126427,0.07716430961894445
61968.0,126453,8.846154989249934e-05
61979.0,126283,0.2729314626934724
61979.0,126300,0.28183694956506417
61979.0,126301,0.24763625312289364
61979.0,126308,0.2261292451887117
61979.0,126313,0.20245822855394568
61979.0,126321,0.24940125456671933
61979.0,126339,0.24533959840247913
61979.0,126343,0.1349818625215951
61979.0,126353,0.4216279288201206
61979.0,126359,0.28231065150873247
61979.0,126362,0.16241167945879664
61979.0,126369,-0.0012559041940981412
61979.0,126373,0.11592253159895281
61979.0,126382,0.21928029578209887
61979.0,126390,0.16019727844574091
61979.0,126393,0.07254932274637675
61979.0,126411,0.1067020524235441
61979.0,126415,0.224922961222319
61979.0,126421,0.26336792044000523
61979.0,126435,0.03503571296096523
61979.0,126451,0.15231015797555209
61979.0,126467,0.24643362702331195
61979.0,126470,0.38798063174154923
61979.0,126475,0.35550988861439536
61981.0,126283,-0.000792903825997354
61981.0,126291,0.20170078223427473
61981.0,126301,0.025904216066573157
61981.0,126308,0.08598219078145172
61981.0,126313,0.13451895173786466
61981.0,126321,0.08948354743449541
61981.0,126336,0.13567743872063984
61981.0,126339,0.1040014767402899
61981.0,126353,0.08470384009007972
61981.0,126369,0.0025501837566490066
61981.0,126382,0.03490768505668172
61981.0,126390,0.0908127182843875
61981.0,126393,0.027458793753254374
61981.0,126400,0.10306224952841501
61981.0,126404,0.1570689152310145
61981.0,126411,0.1781266923557859
61981.0,126415,0.23510336458725925
61981.0,126421,0.007645158809550168
61981.0,126427,0.13996684245207747
61981.0,126435,0.031557627494388694
61981.0,126451,0.021484933439140166
61981.0,126457,0.12283881447955927
61981.0,126467,0.10925494048733037
62009.0,126285,0.01806945590384134
62009.0,126294,0.24061619539466636
62009.0,126297,0.05031750321070968
62009.0,126305,-0.07110094010261886
62009.0,126310,1.012972618376826
62009.0,126317,0.029521650333508474
62009.0,126328,-0.04598814171365829
62009.0,126331,-0.0852442408155825
62009.0,126338,0.024391777734590017
62009.0,126343,0.018014718014940458
62009.0,126349,0.024378572021705062
62009.0,126358,-0.13171889650739893
62009.0,126363,0.2055460408430969
62009.0,126368,0.06588153003534082
62009.0,126378,-0.09091039239247156
62009.0,126382,0.01879599787913906
62013.0,126425,0.15083445728987757
62013.0,126431,0.21939329912406144
62013.0,126438,0.1061307216120166
62013.0,126440,0.25786969481751865
62013.0,126447,0.07197041861855982
62013.0,126454,0.16731351653890875
62013.0,126459,0.18515480248971466
62013.0,126464,0.4253297214239176
62013.0,126476,0.012315038272816603
62015.0,126328,0.14449907518871694
62015.0,126331,0.0774931957590357
62015.0,126358,0.024034168460473813
62038.0,126285,0.038285494566161926
62038.0,126294,0.06576138265187544
62038.0,126297,0.146932418680448
62038.0,126305,0.14749464455128186
62038.0,126310,1.054212739170509
62038.0,126317,0.05353024384128821
62038.0,126320,0.05941208647395336
62038.0,126328,0.24416140078539358
62038.0,126331,0.021810295805581036
62038.0,126395,-0.01032745500646036
62038.0,126398,0.05611242431798735
62038.0,126405,0.03128536967389908
62038.0,126414,1.1311858261434355
62038.0,126415,-0.11283737441917162
62038.0,126425,0.09519197025549482
62038.0,126431,0.11836714906398191
62038.0,126438,1.0643781185134356
62038.0,126440,0.14685592443060427
62038.0,126447,-0.05813613138478487
62038.0,126454,0.08735024004000091
62038.0,126459,0.02138244616008087
62038.0,126464,0.013631799737548645
62038.0,126474,0.17317602894566494
62038.0,126476,0.06160171422781013
62054.0,126287,0.003851281969901206
62069.0,126305,0.03847679731528075
62069.0,126312,0.05809806349993632
62069.0,126316,0.025145625710275607
62069.0,126321,0.09034199876404397
62069.0,126329,0.03725897399076508
62069.0,126333,0.046211114718795195
62082.0,126288,0.09524364538060087
62082.0,126317,0.349738045757475
62082.0,126324,0.22155945087003387
62082.0,126330,0.18013247538213176
62082.0,126335,0.09110655323729706
62082.0,126350,0.14462253404102052
62082.0,126371,0.09346297360588907
62082.0,126406,0.07672503124523113
62082.0,126409,0.07536613938737298
62082.0,126419,0.3026923901614895
62082.0,126464,0.32978155181234553
62086.0,126288,0.15243657607235916
62086.0,126290,0.07761818803409976
62086.0,126296,0.06686569007060239
62086.0,126306,0.10731041484885148
62086.0,126312,0.12784794715510078
62086.0,126317,0.11720672961881512
62086.0,126324,0.1777049394401892
62086.0,126330,0.12981095717369112
62086.0,126335,0.14805064767386522
62086.0,126339,0.16756142389312256
62086.0,126347,0.17689336791543347
62086.0,126350,0.27144424676758505
62086.0,126358,0.052972970043303015
62086.0,126365,0.11317959853690922
62086.0,126371,0.06020816851003504
62086.0,126376,0.19528289133008722
62086.0,126384,0.08802367822647351
62086.0,126385,0.145285227707764
62086.0,126393,0.014357770424526906
62086.0,126397,0.05868430247944257
62086.0,126406,0.04645003738766196
62086.0,126409,-0.009245195092571705
62086.0,126419,0.1037979740221692
62086.0,126424,-0.0559598463355893
62086.0,126430,0.05030265865090479
62086.0,126435,0.07707554391513874
62086.0,126439,0.10811846445459326
62086.0,126445,0.18111539763694254
62086.0,126452,0.11113074501672317
62086.0,126460,0.19334194113602976
62086.0,126464,0.05836577856207222
62098.0,126288,0.019860627980128533
62098.0,126290,0.1257622605391027
62098.0,126296,0.09209777915187806
62098.0,126306,0.07145199512924229
62098.0,126312,0.1099189935448193
62098.0,126317,0.2400356722207703
62098.0,126324,-0.08955144144466522
62098.0,126330,-0.11945713303306355
62098.0,126335,0.015571378921370076
62098.0,126339,0.13284180361932865
62098.0,126347,0.03400414211302984
62098.0,126358,0.10857570467058784
62098.0,126365,0.02607277028748033
62098.0,126371,0.040072903380943714
62098.0,126384,-0.021876795728324377
62098.0,126385,-0.0609471099620358
62098.0,126393,-0.10132861656428771
62098.0,126397,-0.02149774867630799
62098.0,126406,0.044066967180822515
62098.0,126409,0.13284784055224336
62098.0,126419,0.12568180906225843
62098.0,126430,0.09304608062078346
62098.0,126435,0.16855404757284895
62098.0,126439,0.032722541265229756
62098.0,126445,0.04520755023438013
62098.0,126452,0.05159805939732777
62098.0,126460,1.222671664128615
62098.0,126464,0.006786695993259833
62098.0,126471,0.20362113594936534
62098.0,126477,0.03739434437841993
62105.0,126290,0.005682883589635096
62105.0,126312,0.25670472794725435
62105.0,126317,0.08299893024314192
62105.0,126324,0.1677186702959092
62105.0,126330,0.047898487249856944
62105.0,126335,0.36742341875532986
62105.0,126339,0.06947827289479903
62105.0,126347,0.2052045200867184
62105.0,126350,0.15039728571720823
62105.0,126358,0.05435502316747213
62105.0,126365,1.094523388639293
62105.0,126371,0.049947806350518084
62105.0,126376,0.10903569618109364
62105.0,126385,0.09076099421015255
62105.0,126393,0.3747086367462462
62105.0,126397,0.27646471513368537
62105.0,126406,0.06652378472225184
62105.0,126419,0.12980141906287318
62105.0,126430,0.16675984257179832
62105.0,126435,0.1575285552474133
62105.0,126439,0.3128215058494758
62105.0,126445,0.06453069468224587
62105.0,126452,0.02566061597504565
62105.0,126460,0.06788722436616948
62105.0,126471,0.034713296580945276
62105.0,126477,0.07352885739006802
62112.0,126288,0.026486360296157356
62112.0,126290,0.003289980670283396
62112.0,126296,-0.056142524333366126
62112.0,126306,0.1491609268153826
62112.0,126317,-0.08133609499588557
62112.0,126347,0.16455277275043848
62112.0,126350,0.38009262622465173
62112.0,126358,0.1720299376046676
62112.0,126365,0.1994214687037978
62112.0,126371,-0.12427464015099274
62112.0,126376,0.3237177962338934
62112.0,126384,0.21274174712755065
62112.0,126385,1.0964019015411357
62112.0,126393,0.07962330233854117
62112.0,126397,0.027880858414513706
62112.0,126406,2.1882830743391266
62112.0,126409,0.1235029637848265
62112.0,126419,0.10200391672804746
62112.0,126424,0.29412384050864593
62112.0,126430,0.03990916900448426
62112.0,126435,0.3157308681620498
62112.0,126439,1.9602842664028504
62112.0,126445,0.13336690587714525
62112.0,126452,0.07859365143053636
62112.0,126460,1.0621487911020584
62112.0,126464,1.1758611659075267
62112.0,126471,0.9588705910102824
62112.0,126477,1.3323161745088052
62114.0,126288,-0.4820628886572093
62114.0,126290,-0.11758068063923817
62114.0,126296,-0.08655221201530733
62114.0,126306,0.8832437843113126
62114.0,126312,0.09716186949408452
62114.0,126317,0.03653798858238801
62114.0,126335,-0.021377516355987655
62114.0,126339,-0.039286294414668896
62114.0,126347,0.0358003667351338
62114.0,126350,0.015207308588759431
62114.0,126358,0.014160376471929624
62114.0,126365,-0.020111816880361916
62114.0,126376,-0.2470746936822992
62114.0,126393,-0.1818853019577499
62114.0,126397,-0.02307903958594851
62114.0,126406,0.750373509761657
62114.0,126409,0.07591238238798026
62114.0,126419,0.8536880812288062
62114.0,126424,-0.02083625544920658
62114.0,126430,0.036389773012733176
62114.0,126435,-0.022898712284628066
62114.0,126439,0.015485402561865747
62114.0,126445,0.05153389939510756
62114.0,126452,-0.014022371932466774
62114.0,126464,0.021950847901188786
62114.0,126477,1.1071674940171403
62119.0,126424,-0.02002508725774335
62119.0,126435,0.12689715432741613
62119.0,126439,1.045173179504686
62119.0,126445,0.051675873967146596
62119.0,126452,0.8966066183902051
62119.0,126460,1.028680096608483
62119.0,126464,-0.06236451850077195
62119.0,126471,0.17649847295595134
62119.0,126477,0.12994855375713793
62365.0,126285,0.13470498149372548
62365.0,126293,0.2366605312489892
62365.0,126298,0.17612573528765432
62365.0,126306,0.17880264911563995
62365.0,126315,0.1903398669563433
62365.0,126325,-0.005989632161198363
62365.0,126341,0.2379994687926908
62365.0,126348,0.1950729509539189
